94277,1100136173
95856,2384076403
96269,1645347076
94685,4763848157
94075,1620024636
95596,041750436
96322,741666167
94985,4814988949
93937,8328845302
95309,7829591969
96320,2829742769
95318,0754563899
93902,7629974798
95003,698170626
96246,7680867634
95595,8629364804
93948,2487974464
94682,0118644252
96109,9083554636
95859,9487972199
94107,8849563462
94382,8784683798
95921,4160944719
96042,8307703532
94328,9213572647
94120,692505919
95697,4069115409
96172,6720538941
94615,6271833929
93920,1303029216
95431,1752833337
96214,8944991701
94906,2669165453
93767,7808127142
95127,951518053
96179,9587225865
95224,7345715445
93773,3911005725
94821,9337847154
96098,3525035802
95524,4714646902
93841,4745141834
94513,6585251878
95961,6492344915
95754,850894791
94003,7928824178
94229,0090595495
95774,9674648008
95938,403420258
94220,8730245677
93964,0514807763
95541,6376044318
96066,4118607535
94561,4242030888
93799,0732549516
95283,0502728284
96109,4166170855
94880,7859278662
93699,3397711921
94996,6573711225
96086,170802852
95179,3828820447
93690,9355152769
94701,1673094234
96007,3362001582
95496,6658945877
93799,0285514627
94400,4245877772
95864,5085530887
95731,090990435
93980,2341437619
94116,1103983057
95671,8141641395
95903,5346989077
94236,2286730085
93875,7844419223
95436,9196816587
96007,9844007474
94516,7207141782
93668,851991755
95158,3275387678
96030,4255521805
94846,5877588496
93610,7598079157
94863,888009058
95990,4159296055
95153,968948599
93610,2233660487
94551,0082901726
95885,8321172991
95428,1130943433
93722,9432133369
94249,9526441041
95734,1084759365
95643,8521318259
93881,5735437362
93959,3576144406
95524,9408513237
95814,6865146979
94158,7575267264
93734,5437687092
95292,1027293328
95904,8534518306
94459,6343588393
93572,7841940861
95014,0470283088
95924,8135596292
94786,372159287
93502,3091438185
94717,8193590426
95885,38508241
95099,676561317
93526,8066557415
94414,6179455063
95782,5670579156
95388,9304863132
93642,9016164424
94103,4816626885
95622,1262362154
95602,9484394727
93850,5940259211
93839,9545955604
95419,9770593616
95764,6856623513
94134,3270700368
93623,7238196998
95169,7939836733
95835,0713056411
94441,2165214081
93475,822326639
94892,6770559164
95846,0907156576
94766,4567549773
93422,8263405355
94591,5990581035
95789,1608225299
95052,1120491161
93437,3549744314
94285,491917788
95678,0503008426
95326,8820437052
93579,8920488229
93989,9795043444
95511,5298046505
95545,4597527337
93817,0664092381
93723,0326203147
95301,2669445595
95686,9015916469
94086,717854347
93515,5637282805
95047,7981624363
95766,0714705076
94417,1213408853
93386,1247761398
94775,1515835704
95768,1725344864
94739,4558476753
93348,3726797548
94473,5371438905
95707,1299203789
95050,4133165375
93415,0255817205
94181,8021752599
95596,5334888141
95316,5778895113
93564,0223102596
93880,8806396581
95420,8487773954
95517,0059820421
93796,8380805061
93628,4176860354
95211,9270219716
95654,6927278868
94083,8568310567
93430,7165063282
94955,4184026025
95714,1483681379
94399,5752214879
93308,9218507912
94665,1810008503
95697,85394643
94724,3237166791
93282,6809028007
94359,8561715908
95625,1884252058
95026,7204674149
93365,0470811185
94059,1134499447
95497,7834818105
95281,8209268833
93530,7852662546
93769,6807109929
95322,7246192366
95475,3199786329
93765,7021004799
93514,7590654801
95091,8981542466
95581,3790060734
94052,2961678858
93333,4640662031
94832,863787754
95632,6315561094
94358,3586047123
93224,3652015168
94544,4592290472
95615,2195471787
94699,7815012671
93214,3739717453
94239,5367311879
95537,2566625186
94975,5349726123
93290,6157720823
93947,3323759237
95407,7283034001
95239,2185019515
93482,4384429978
93663,2193521523
95228,1320367017
95429,7447716886
93728,4640942173
93401,2792588805
94995,7185978554
95544,4092207443
94026,7034204845
93214,2398612785
94732,8844348055
95597,3605033589
94377,6481601773
93169,1563927122
94456,1027832154
95567,5209245111
94695,1546901649
93148,72689828
94151,1132301227
95487,8593072724
94987,157879729
93278,3670161208
93861,1887527929
95342,8188375019
95218,8113592638
93452,7329746167
93580,8084703456
95150,2585590194
95402,6768091532
93737,4271437439
93351,2560547896
94923,2989458202
95503,0361417575
94005,3351527852
93163,6578635762
94646,9643291192
95535,7367438956
94357,799811101
93098,949563378
94358,1127355233
95495,6600660873
94682,5036028032
93126,7774852249
94052,9890719639
95403,1908992757
94958,681757293
93247,1416291167
93765,5456382687
95257,1893044936
95200,0135421769
93453,1129542724
93490,1050913459
95067,1324213901
95370,0656139929
93723,7702278817
93263,4584025691
94825,644174295
95457,4162313242
94266,6717489567
94479,2368387266
95540,2517962756
95635,9843177777
94430,7782567475
94310,0564849444
95395,0325125495
95737,1259614379
94644,3044715291
94189,3123613968
95228,0202779794
95783,4164242049
94862,9939392798
94111,2600697589
95041,6961362
95782,7235201268
95100,9953142399
94100,3971219536
94839,0328692237
95728,5652433116
95319,9306511796
94156,231779603
94625,6407649089
95624,6519833388
95496,2188596986
94269,733937947
94426,2408526231
95490,1391852068
95624,4061141498
94434,3992393493
94258,2227895526
95336,247424632
95716,4505978168
94650,3617942765
94141,993718385
95167,223533061
95757,0637174921
94876,3826342085
94054,0396039533
94962,8168300172
95733,6167375585
95106,6279538426
94068,4117756381
94756,4431734613
95658,4031174664
95289,6887409316
94106,1191685342
94532,322231808
95539,3353747529
95448,9002166868
94223,8234548358
94329,0554677314
95392,5514689149
95556,5238662391
94363,7230233816
94144,9665003975
95218,230213908
95628,7647043186
94583,7312440552
94024,177673361
95023,43476098
95637,5042364006
94795,7151884693
93954,2390649604
94819,6986102699
95608,3799133754
95022,160711546
93960,0952220077
94611,84973858
95534,1721217837
95207,8813562252
94018,1203506136
94394,3896167743
95414,9255651147
95370,3338349264
94146,1958463426
94197,3366376563
95264,3865662082
95475,4987925886
94315,3985518692
94031,0173071644
95091,4958228464
95539,0224503306
94522,5321677366
93911,2790121173
94893,4370152279
95538,7095259082
94726,089504491
93831,9079675565
94677,0497771561
95487,7028450612
94938,4981320498
93854,662043412
94463,1435827188
95404,6437626652
95132,7571431109
93927,0369919583
94257,50753373
95286,9171246192
95276,0988803028
94059,2475604114
94070,4457843835
95137,3392507242
95379,9003815532
94228,7184868715
93906,4510353149
94961,8780567501
95441,3900305498
94465,5799228644
93812,3725429025
94771,3070835241
95444,5192747735
94690,2149546403
93770,5300772822
94571,6389503049
95404,7108178986
94896,6556664295
93793,9994089603
94371,2779130075
95328,3349070948
95101,8223287848
93894,0458171422
94174,3366926118
95208,5966120478
95245,9016735437
94039,4662665685
93991,6111816896
95058,7058137305
95344,2046456581
94231,6689171396
93846,1013252856
94882,1717360224
95390,6739223807
94437,0814486839
93732,2415390303
94683,8000039816
95381,8226315764
94663,6387304829
93714,2483847437
94479,6838736157
95331,4194478297
94871,8228783396
93743,0821350911
94268,3704815353
95238,0115077509
95051,2850345713
93844,0449647957
94069,9093425166
95113,1993667125
95183,3167890688
93978,5801146722
93886,9379624054
94951,7527165118
95276,5682669363
94181,2657333929
93751,3075770506
94778,7502144277
95315,9967441555
94397,8317854204
93663,8228492526
94579,9537992422
95303,9268021496
94621,818616607
93642,6110437645
94377,4916979661
95252,7636590914
94832,4838080983
93687,9403815198
94173,9343612116
95159,8474573907
95017,2880312548
93793,8652984935
93972,8580680916
95032,1966448065
95149,3421374967
93957,4800679064
93807,7680835448
94876,7402621198
95237,1397897172
94164,971311685
93679,603180838
94694,8194139981
95263,9618830635
94385,046587592
93604,0542845791
94498,0793593025
95247,3992404222
94610,821558335
93595,4935664527
94292,2421446135
95185,8201844478
94804,8123484626
93638,5877297625
94089,4224154261
95087,4501571
94979,0665482362
93759,4883155213
93898,7396834778
94956,2230654029
95110,9418405225
93939,3751548976
93734,8343413871
94797,3021623257
95185,73077747
94139,2668055614
93612,1903195608
94611,9391455578
95215,1456731732
94371,0543955629
93549,6724903193
94420,0270676645
95191,721044984
94590,4144156473
93549,4936763637
94213,0499140084
95125,7610470964
94796,9445344144
93622,9191568994
94020,3555250592
95029,1344558161
94967,421289375
93750,1676380834
93827,3258599431
94890,9559715934
95085,5279070768
93927,8640065031
93672,2271051678
94733,8232080726
95159,4004225016
94139,244453817
93561,7424323252
94549,1307436384
95176,6559692211
94363,4548024481
93505,080760131
94346,512180151
95141,6531374041
94583,4406713773
93513,4626643017
94139,3562125392
95069,9710929359
94784,3157987971
93598,3769414874
93943,2643584328
94962,9732922284
94946,0753734202
93735,0802105761
93757,364899798
94823,7442760163
95059,1304968751
93914,8552912301
93601,3497235
94651,9487681328
95109,9807155109
94122,5029972199
93499,336361806
94465,9151990313
95122,1847679835
94340,3654504258
93452,3306432165
94265,3082925449
95083,7397675204
94568,55440957
93472,8495446264
94059,2028569225
95007,6320776501
94752,3081007371
93555,7074613223
93869,8612296416
94900,0307798422
94917,0404573727
93711,1861957534
93693,3271519336
94761,4052607304
95027,7262959154
93898,9184974335
93536,0826296905
94588,8944970244
95084,2762093873
94116,222157028
93438,316099443
94414,5285385285
95119,7707795824
94383,3925585023
93452,3753467054
94239,5143794435
95085,0138169544
94608,4299216783
93481,9467046197
94043,4895805704
95015,2316707649
94806,15345313
93600,2321362772
93859,914703359
94900,9472013649
94955,1725334135
93748,6700712049
93687,359236164
94758,4548304623
95064,6737295
93963,8056115872
93557,0038625007
94594,3930261604
95115,0545615023
94168,2793698644
93462,1207072879
94403,017390134
95119,6590208601
94420,1164746423
93450,8330763379
94204,2656784374
95069,2111336245
94639,5659017045
93503,0467513855
94005,7598359299
94986,0179407618
94822,112598671
93619,6334504644
93828,1081709991
94870,7276428613
94971,3551963991
93786,3327606121
93662,0570614406
94728,1235132365
95069,9040377026
93988,2137165324
93527,6113185419
94550,8071244725
95107,5890788542
